Cbir_RNA3_R0	gene_0
Cbir_RNA6815_R0	gene_4037
Cbir_RNA6824_R0	gene_4038
Cbir_RNA6832_R0	gene_4039
Mpha_RNA8864_R0	gene_4040
Lhum_RNA1062_R0	gene_4041
Cbir_RNA6844_R0	gene_4042
Cbir_RNA6845_R0	gene_4042
Dqua_RNA2405_R0	gene_4043
Lhum_RNA865_R0	gene_4043
Mpha_RNA4584_R0	gene_4043
Cbir_RNA6848_R0	gene_4044
Cbir_RNA6851_R0	gene_4045
Dmel_RNA23029_R5	gene_4045
Cbir_RNA6852_R0	gene_4046
Sinv_RNA3684_R0	gene_4046
Cbir_RNA6854_R0	gene_4047
Aech_RNA17553_R0	gene_4047
Cbir_RNA6853_R0	gene_4048
Mpha_RNA7963_R1	gene_4048
Cbir_RNA6065_R1	gene_4049
Cbir_RNA6858_R0	gene_4050
Cbir_RNA6860_R0	gene_4050
Cbir_RNA6859_R0	gene_4050
Dqua_RNA22429_R0	gene_4050
Aech_RNA13260_R0	gene_4050
Cbir_RNA6864_R0	gene_4051
Mpha_RNA6061_R0	gene_4051
Dqua_RNA16635_R0	gene_4051
Cbir_RNA6870_R0	gene_4052
Cbir_RNA6876_R0	gene_4053
Mpha_RNA14283_R0	gene_4054
Cbir_RNA6888_R0	gene_4055
Cbir_RNA6891_R0	gene_4056
Amel_RNA6930_R0	gene_4056
Dmel_RNA30277_R0	gene_4056
Cbir_RNA6892_R0	gene_4057
Cbir_RNA19640_R3	gene_4058
Cbir_RNA6902_R0	gene_4059
Cbir_RNA6903_R0	gene_4060
Cbir_RNA6905_R0	gene_4061
Aech_RNA4865_R0	gene_4062
Cbir_RNA6914_R0	gene_4063
Cbir_RNA6915_R0	gene_4064
Sinv_RNA4933_R1	gene_4065
Aech_RNA6227_R8	gene_4066
Sinv_RNA17733_R6	gene_4067
Sinv_RNA21420_R8	gene_4068
Aech_RNA637_R5	gene_4069
Lhum_RNA8210_R0	gene_4070
Lhum_RNA17019_R5	gene_4071
Cbir_RNA6922_R0	gene_4072
Mpha_RNA6020_R1	gene_4073
Nvit_RNA19718_R1	gene_4074
Cbir_RNA6920_R0	gene_4075
Cbir_RNA6921_R0	gene_4076
Aech_RNA7192_R3	gene_4077
Sinv_RNA11008_R2	gene_4078
Sinv_RNA11587_R9	gene_4079
Lhum_RNA723_R8	gene_4080
Sinv_RNA21654_R8	gene_4081
Cbir_RNA19502_R7	gene_4082
Sinv_RNA11561_R4	gene_4083
Cbir_RNA23340_R1	gene_4084
Lhum_RNA13679_R9	gene_4085
Cbir_RNA6924_R1	gene_4086
Cbir_RNA10796_R3	gene_4087
Lhum_RNA20657_R1	gene_4088
Sinv_RNA15170_R2	gene_4089
Sinv_RNA13034_R5	gene_4090
Lhum_RNA7469_R1	gene_4091
Cbir_RNA6925_R0	gene_4092
Sinv_RNA535_R5	gene_4093
Cbir_RNA20294_R8	gene_4094
Lhum_RNA15134_R0	gene_4095
Cbir_RNA5327_R6	gene_4096
Dqua_RNA22831_R0	gene_4097
Cbir_RNA6950_R1	gene_4098
Cbir_RNA16151_R1	gene_4099
Cbir_RNA6926_R0	gene_4100
Lhum_RNA23194_R0	gene_4100
Dqua_RNA14447_R0	gene_4100
Mpha_RNA5482_R0	gene_4101
Aech_RNA3251_R6	gene_4102
Aech_RNA4450_R0	gene_4103
Cbir_RNA6943_R0	gene_4104
Sinv_RNA15764_R0	gene_4104
Cbir_RNA6946_R0	gene_4105
Dqua_RNA11255_R4	gene_4106
Dqua_RNA1568_R4	gene_4107
Sinv_RNA13034_R7	gene_4108
Sinv_RNA21654_R0	gene_4109
Cbir_RNA6942_R0	gene_4110
Amel_RNA28439_R2	gene_4111
Cbir_RNA6948_R0	gene_4112
Cbir_RNA6949_R0	gene_4112
Mpha_RNA20486_R0	gene_4112
Cbir_RNA16149_R2	gene_4113
Cbir_RNA16154_R3	gene_4114
Cbir_RNA11156_R6	gene_4115
Cbir_RNA16149_R3	gene_4116
Cbir_RNA6966_R0	gene_4117
Aech_RNA2470_R0	gene_4117
Cbir_RNA6967_R0	gene_4118
Cbir_RNA6974_R0	gene_4119
Nvit_RNA24100_R0	gene_4119
Cbir_RNA6980_R0	gene_4120
Amel_RNA28047_R0	gene_4120
Cbir_RNA6981_R0	gene_4121
Cbir_RNA6991_R0	gene_4122
Cbir_RNA6992_R0	gene_4123
Cbir_RNA6952_R0	gene_4124
Cbir_RNA6953_R0	gene_4125
Cbir_RNA6959_R0	gene_4126
Cbir_RNA6965_R0	gene_4127
Sinv_RNA5788_R0	gene_4127
Sinv_RNA661_R0	gene_4128
Dqua_RNA3355_R0	gene_4129
Cbir_RNA6977_R0	gene_4130
Cbir_RNA6978_R0	gene_4130
Cbir_RNA6986_R0	gene_4131
Aech_RNA3069_R0	gene_4132
Cbir_RNA6988_R0	gene_4133
Cbir_RNA6989_R0	gene_4134
Cbir_RNA6994_R0	gene_4135
Amel_RNA7631_R0	gene_4135
Cbir_RNA6995_R0	gene_4136
Amel_RNA8703_R0	gene_4136
Cbir_RNA18141_R3	gene_4137
Aech_RNA17814_R3	gene_4138
Lhum_RNA3477_R0	gene_4139
Cbir_RNA6925_R7	gene_4140
Cbir_RNA6997_R0	gene_4141
Cbir_RNA6999_R0	gene_4142
Cbir_RNA7009_R0	gene_4143
Cbir_RNA7022_R0	gene_4144
Cbir_RNA7023_R0	gene_4145
Cbir_RNA7024_R0	gene_4145
Cbir_RNA7025_R0	gene_4146
Amel_RNA22408_R1	gene_4146
Cbir_RNA7028_R0	gene_4147
Aech_RNA3718_R0	gene_4147
Dqua_RNA16297_R3	gene_4147
Cbir_RNA7033_R0	gene_4148
Cbir_RNA7032_R0	gene_4149
Sinv_RNA21769_R0	gene_4149
Sinv_RNA9642_R0	gene_4150
Cbir_RNA7044_R0	gene_4151
Mpha_RNA22526_R0	gene_4151
Mpha_RNA22525_R0	gene_4152
Lhum_RNA2194_R0	gene_4153
Cbir_RNA7048_R0	gene_4154
Cbir_RNA7051_R0	gene_4155
Cbir_RNA7052_R0	gene_4155
Cbir_RNA7049_R0	gene_4156
Sinv_RNA18490_R0	gene_4157
Cbir_RNA7062_R0	gene_4158
Cbir_RNA7063_R0	gene_4158
Cbir_RNA2917_R1	gene_4158
Cbir_RNA5869_R3	gene_4158
Cbir_RNA7069_R0	gene_4159
Cbir_RNA7081_R0	gene_4160
Dmel_RNA6917_R0	gene_4160
Cbir_RNA7083_R0	gene_4161
Cbir_RNA7084_R0	gene_4161
Cbir_RNA7086_R0	gene_4162
Cbir_RNA7090_R0	gene_4163
Cbir_RNA7092_R0	gene_4164
Cbir_RNA7093_R2	gene_4165
Cbir_RNA7093_R1	gene_4166
Cbir_RNA7096_R0	gene_4167
Dmel_RNA12881_R0	gene_4167
Dqua_RNA15064_R1	gene_4167
Aech_RNA7614_R2	gene_4168
Cbir_RNA7097_R0	gene_4169
Cbir_RNA7102_R0	gene_4170
Cbir_RNA7105_R0	gene_4171
Cbir_RNA7107_R0	gene_4172
Cbir_RNA7118_R0	gene_4173
Sinv_RNA18523_R0	gene_4173
Cbir_RNA7119_R0	gene_4174
Cbir_RNA7120_R0	gene_4175
Lhum_RNA21674_R0	gene_4175
Amel_RNA16564_R1	gene_4175
Cbir_RNA7123_R0	gene_4176
Cbir_RNA7135_R0	gene_4177
Sinv_RNA14191_R0	gene_4177
Dmel_RNA25277_R0	gene_4177
Cbir_RNA7139_R0	gene_4178
Cbir_RNA7138_R0	gene_4178
Cbir_RNA7142_R0	gene_4179
Lhum_RNA21651_R0	gene_4179
Cbir_RNA7153_R0	gene_4180
Sinv_RNA14210_R0	gene_4181
Mpha_RNA20805_R0	gene_4182
Cbir_RNA7171_R0	gene_4183
Nvit_RNA16889_R0	gene_4184
Cbir_RNA7175_R0	gene_4184
Cbir_RNA7181_R0	gene_4185
Cbir_RNA7179_R0	gene_4185
Cbir_RNA7180_R0	gene_4185
Amel_RNA16384_R0	gene_4185
Nvit_RNA24090_R0	gene_4185
Cbir_RNA7188_R0	gene_4186
Amel_RNA28923_R0	gene_4186
Cbir_RNA7204_R0	gene_4187
Cbir_RNA7211_R0	gene_4188
Cbir_RNA7215_R0	gene_4189
Cbir_RNA7221_R0	gene_4190
Cbir_RNA7223_R0	gene_4191
Cbir_RNA7229_R0	gene_4192
Cbir_RNA7234_R0	gene_4193
Nvit_RNA17200_R0	gene_4194
Mpha_RNA4269_R0	gene_4194
Cbir_RNA7243_R0	gene_4195
Cbir_RNA7247_R0	gene_4196
Cbir_RNA7248_R0	gene_4197
Cbir_RNA7255_R0	gene_4198
Cbir_RNA7264_R0	gene_4199
Aech_RNA13452_R0	gene_4200
Cbir_RNA7267_R0	gene_4201
Cbir_RNA7266_R0	gene_4202
Cbir_RNA7273_R0	gene_4203
Mpha_RNA12024_R0	gene_4203
Cbir_RNA7275_R0	gene_4204
Aech_RNA9303_R1	gene_4204
Cbir_RNA7278_R0	gene_4205
Cbir_RNA7304_R0	gene_4206
Cbir_RNA7301_R0	gene_4207
Cbir_RNA7306_R0	gene_4208
Cbir_RNA7310_R0	gene_4209
Cbir_RNA7317_R0	gene_4210
Dmel_RNA13502_R0	gene_4210
Cbir_RNA7322_R0	gene_4211
Amel_RNA16462_R0	gene_4212
Cbir_RNA7326_R0	gene_4213
Cbir_RNA7005_R0	gene_4214
Cbir_RNA7006_R0	gene_4215
Amel_RNA28394_R8	gene_4216
Cbir_RNA7008_R0	gene_4217
Sinv_RNA18844_R0	gene_4217
Cbir_RNA7010_R0	gene_4218
Cbir_RNA7016_R0	gene_4218
Cbir_RNA7015_R0	gene_4218
Cbir_RNA7018_R0	gene_4219
Lhum_RNA8224_R7	gene_4220
Cbir_RNA7019_R0	gene_4221
Lhum_RNA7575_R0	gene_4221
Sinv_RNA18862_R0	gene_4221
Sinv_RNA18861_R0	gene_4221
Cbir_RNA7020_R0	gene_4222
Cbir_RNA7026_R0	gene_4223
Cbir_RNA7030_R0	gene_4224
Cbir_RNA7031_R0	gene_4225
Cbir_RNA7034_R0	gene_4226
Sinv_RNA18471_R0	gene_4227
Cbir_RNA7037_R0	gene_4227
Cbir_RNA7035_R0	gene_4227
Cbir_RNA7043_R0	gene_4228
Aech_RNA20325_R0	gene_4228
Cbir_RNA7041_R0	gene_4229
Sinv_RNA18486_R0	gene_4230
Lhum_RNA750_R0	gene_4231
Cbir_RNA7057_R0	gene_4231
Cbir_RNA7055_R0	gene_4231
Cbir_RNA7056_R0	gene_4231
Cbir_RNA7058_R0	gene_4231
Cbir_RNA7053_R0	gene_4231
Mpha_RNA3961_R0	gene_4231
Nvit_RNA2824_R0	gene_4231
Cbir_RNA7060_R0	gene_4232
Lhum_RNA9154_R0	gene_4233
Aech_RNA20346_R0	gene_4234
Cbir_RNA7066_R0	gene_4235
Cbir_RNA7068_R0	gene_4236
Cbir_RNA7070_R0	gene_4237
Cbir_RNA7075_R0	gene_4238
Cbir_RNA7073_R0	gene_4238
Cbir_RNA7077_R0	gene_4238
Cbir_RNA7071_R0	gene_4238
Cbir_RNA7078_R0	gene_4238
Dqua_RNA20153_R0	gene_4238
Cbir_RNA7082_R0	gene_4239
Cbir_RNA7085_R0	gene_4240
Cbir_RNA7088_R0	gene_4241
Cbir_RNA7095_R0	gene_4242
Aech_RNA21499_R0	gene_4243
Cbir_RNA7108_R0	gene_4244
Cbir_RNA7113_R0	gene_4245
Nvit_RNA22291_R0	gene_4245
Cbir_RNA7114_R0	gene_4246
Cbir_RNA7115_R0	gene_4246
Amel_RNA28761_R0	gene_4246
Cbir_RNA7117_R0	gene_4247
Cbir_RNA7121_R0	gene_4248
Cbir_RNA7122_R0	gene_4249
Mpha_RNA22515_R0	gene_4249
Cbir_RNA7124_R0	gene_4250
Lhum_RNA20574_R0	gene_4250
Cbir_RNA7137_R0	gene_4251
Cbir_RNA7140_R0	gene_4252
Dqua_RNA3454_R0	gene_4252
Cbir_RNA7143_R0	gene_4253
Cbir_RNA7144_R0	gene_4254
Lhum_RNA21646_R0	gene_4254
Amel_RNA16425_R0	gene_4254
Cbir_RNA7150_R0	gene_4255
Cbir_RNA7155_R0	gene_4256
Cbir_RNA7157_R0	gene_4257
Cbir_RNA7158_R0	gene_4258
Sinv_RNA14216_R0	gene_4258
Cbir_RNA7163_R0	gene_4259
Cbir_RNA7172_R0	gene_4260
Dmel_RNA17359_R0	gene_4260
Cbir_RNA7183_R0	gene_4261
Aech_RNA14788_R0	gene_4262
Lhum_RNA560_R0	gene_4262
Mpha_RNA21501_R0	gene_4262
Cbir_RNA7198_R0	gene_4263
Cbir_RNA7200_R0	gene_4264
Sinv_RNA15292_R0	gene_4264
Cbir_RNA7202_R0	gene_4265
Lhum_RNA3476_R0	gene_4266
Cbir_RNA7209_R0	gene_4266
Cbir_RNA7208_R0	gene_4266
Cbir_RNA7212_R0	gene_4267
Cbir_RNA7213_R0	gene_4267
Cbir_RNA7214_R0	gene_4268
Amel_RNA16413_R0	gene_4268
Cbir_RNA7225_R0	gene_4269
Lhum_RNA7327_R0	gene_4269
Cbir_RNA7227_R0	gene_4270
Cbir_RNA7226_R0	gene_4270
Sinv_RNA18653_R0	gene_4270
Cbir_RNA7228_R0	gene_4270
Cbir_RNA7230_R0	gene_4271
Mpha_RNA13367_R0	gene_4271
Cbir_RNA7231_R0	gene_4272
Mpha_RNA13022_R0	gene_4273
Cbir_RNA7237_R0	gene_4274
Cbir_RNA7241_R0	gene_4275
Cbir_RNA7242_R0	gene_4275
Cbir_RNA7244_R0	gene_4276
Lhum_RNA10292_R0	gene_4276
Sinv_RNA16906_R0	gene_4276
Cbir_RNA7246_R0	gene_4277
Cbir_RNA7254_R0	gene_4278
Cbir_RNA7260_R0	gene_4279
Cbir_RNA7261_R0	gene_4279
Dmel_RNA25433_R3	gene_4280
Lhum_RNA3437_R0	gene_4281
Cbir_RNA7272_R0	gene_4281
Cbir_RNA7270_R0	gene_4281
Dqua_RNA3535_R0	gene_4281
Aech_RNA21456_R0	gene_4281
Nvit_RNA17179_R0	gene_4281
Cbir_RNA7271_R0	gene_4282
Cbir_RNA7274_R0	gene_4283
Cbir_RNA7277_R0	gene_4284
Cbir_RNA7281_R0	gene_4285
Cbir_RNA7283_R0	gene_4286
Nvit_RNA1079_R0	gene_4286
Cbir_RNA7285_R0	gene_4287
Amel_RNA9182_R0	gene_4287
Sinv_RNA12778_R0	gene_4287
Cbir_RNA7293_R0	gene_4288
Cbir_RNA7294_R0	gene_4289
Cbir_RNA7297_R0	gene_4290
Sinv_RNA18665_R0	gene_4291
Sinv_RNA18666_R0	gene_4291
Sinv_RNA18667_R0	gene_4291
Cbir_RNA7314_R0	gene_4292
Cbir_RNA7313_R0	gene_4293
Cbir_RNA7316_R0	gene_4294
Cbir_RNA7321_R0	gene_4295
Cbir_RNA7335_R0	gene_4296
Aech_RNA10635_R4	gene_4297
Lhum_RNA7096_R9	gene_4298
Aech_RNA9163_R9	gene_4299
Mpha_RNA23069_R7	gene_4300
Aech_RNA9376_R9	gene_4301
Dqua_RNA8399_R2	gene_4302
Aech_RNA7614_R7	gene_4303
Cbir_RNA8_R1	gene_4304
Cbir_RNA23340_R4	gene_4305
Cbir_RNA17621_R5	gene_4306
Lhum_RNA22364_R1	gene_4307
Mpha_RNA1038_R0	gene_4308
Cbir_RNA7340_R0	gene_4309
Cbir_RNA7341_R0	gene_4310
Cbir_RNA7354_R0	gene_4311
Cbir_RNA7358_R0	gene_4312
Cbir_RNA7362_R0	gene_4313
Cbir_RNA7363_R0	gene_4314
Cbir_RNA7368_R0	gene_4315
Mpha_RNA21260_R0	gene_4315
Cbir_RNA7370_R0	gene_4316
Cbir_RNA7371_R0	gene_4316
Cbir_RNA3435_R1	gene_4316
Lhum_RNA18176_R0	gene_4317
Cbir_RNA7376_R0	gene_4318
Amel_RNA17567_R0	gene_4318
Mpha_RNA19215_R0	gene_4318
Dmel_RNA9779_R2	gene_4319
Cbir_RNA7382_R0	gene_4320
Sinv_RNA2154_R4	gene_4321
Sinv_RNA16325_R0	gene_4322
Aech_RNA9232_R0	gene_4322
Cbir_RNA7388_R0	gene_4323
Cbir_RNA7394_R0	gene_4324
Cbir_RNA7395_R0	gene_4324
Cbir_RNA7396_R0	gene_4325
Cbir_RNA7397_R0	gene_4326
Cbir_RNA7408_R0	gene_4327
Cbir_RNA7414_R0	gene_4327
Cbir_RNA7417_R0	gene_4328
Cbir_RNA7422_R0	gene_4329
Cbir_RNA7423_R0	gene_4330
Cbir_RNA7431_R0	gene_4331
Dmel_RNA2647_R8	gene_4331
Cbir_RNA7437_R0	gene_4332
Cbir_RNA7436_R0	gene_4332
Nvit_RNA8036_R4	gene_4333
Aech_RNA239_R0	gene_4334
Cbir_RNA7440_R0	gene_4335
Amel_RNA17264_R0	gene_4335
Cbir_RNA7441_R0	gene_4336
Aech_RNA242_R0	gene_4336
Cbir_RNA7342_R0	gene_4337
Amel_RNA13644_R0	gene_4337
Cbir_RNA7344_R0	gene_4338
Cbir_RNA7346_R0	gene_4339
Cbir_RNA7351_R0	gene_4340
Mpha_RNA17952_R0	gene_4340
Dqua_RNA18946_R0	gene_4340
Sinv_RNA15721_R0	gene_4340
Sinv_RNA15158_R0	gene_4340
Nvit_RNA19715_R0	gene_4340
Cbir_RNA7356_R0	gene_4341
Cbir_RNA7357_R0	gene_4342
Lhum_RNA6999_R0	gene_4342
Lhum_RNA7003_R0	gene_4342
Sinv_RNA2201_R0	gene_4342
Lhum_RNA22668_R0	gene_4343
Cbir_RNA7364_R0	gene_4344
Lhum_RNA22675_R0	gene_4344
Amel_RNA21792_R0	gene_4344
Cbir_RNA7367_R0	gene_4345
Cbir_RNA7369_R0	gene_4346
Cbir_RNA7373_R0	gene_4347
Cbir_RNA7374_R0	gene_4348
Cbir_RNA7375_R0	gene_4349
Dmel_RNA11850_R0	gene_4349
Cbir_RNA7381_R0	gene_4350
Nvit_RNA7939_R0	gene_4350
Cbir_RNA7385_R0	gene_4351
Cbir_RNA7384_R0	gene_4352
Mpha_RNA6828_R0	gene_4352
Mpha_RNA9847_R1	gene_4352
Cbir_RNA24045_R1	gene_4352
Cbir_RNA7386_R0	gene_4353
Aech_RNA18062_R0	gene_4354
Cbir_RNA7399_R0	gene_4355
Dqua_RNA5704_R0	gene_4355
Cbir_RNA7407_R0	gene_4356
Cbir_RNA7415_R0	gene_4357
Dmel_RNA31731_R0	gene_4357
Cbir_RNA7418_R0	gene_4358
Cbir_RNA7419_R0	gene_4358
Mpha_RNA19850_R0	gene_4358
Dmel_RNA31785_R0	gene_4358
Cbir_RNA7427_R0	gene_4359
Cbir_RNA7430_R0	gene_4359
Cbir_RNA7432_R0	gene_4360
Sinv_RNA5390_R7	gene_4361
Cbir_RNA7438_R0	gene_4362
Cbir_RNA7442_R0	gene_4363
Nvit_RNA25661_R9	gene_4364
Cbir_RNA9714_R1	gene_4365
Cbir_RNA7459_R0	gene_4366
Cbir_RNA7455_R0	gene_4367
Cbir_RNA7465_R0	gene_4368
Cbir_RNA7462_R0	gene_4369
Lhum_RNA8162_R0	gene_4370
Lhum_RNA2579_R9	gene_4371
Cbir_RNA16116_R5	gene_4372
Aech_RNA5608_R8	gene_4373
Cbir_RNA3333_R5	gene_4374
Dqua_RNA2680_R0	gene_4375
Cbir_RNA7444_R0	gene_4376
Lhum_RNA7096_R2	gene_4377
Sinv_RNA10372_R7	gene_4378
Cbir_RNA24044_R8	gene_4379
Cbir_RNA7450_R0	gene_4380
Dmel_RNA9797_R1	gene_4381
Cbir_RNA7466_R0	gene_4382
Cbir_RNA7471_R0	gene_4383
Cbir_RNA10831_R1	gene_4384
Cbir_RNA7478_R0	gene_4385
Cbir_RNA7479_R0	gene_4385
Lhum_RNA7620_R0	gene_4385
Sinv_RNA3063_R0	gene_4385
Dqua_RNA3808_R0	gene_4385
Cbir_RNA7477_R0	gene_4386
Cbir_RNA7482_R0	gene_4387
Cbir_RNA7483_R0	gene_4388
Cbir_RNA7488_R0	gene_4389
Amel_RNA26901_R0	gene_4389
Nvit_RNA15598_R0	gene_4389
Cbir_RNA7468_R0	gene_4390
Cbir_RNA7469_R0	gene_4390
Nvit_RNA5809_R0	gene_4390
Cbir_RNA7472_R0	gene_4391
Mpha_RNA6072_R4	gene_4392
Cbir_RNA7476_R0	gene_4393
Cbir_RNA7475_R0	gene_4393
Dmel_RNA31372_R7	gene_4394
Aech_RNA4813_R0	gene_4395
Cbir_RNA7496_R0	gene_4396
Cbir_RNA7523_R0	gene_4397
Cbir_RNA7528_R0	gene_4398
Cbir_RNA7515_R0	gene_4399
Cbir_RNA7504_R0	gene_4400
Cbir_RNA7519_R0	gene_4401
Cbir_RNA7500_R0	gene_4402
Cbir_RNA7499_R0	gene_4403
Cbir_RNA7512_R0	gene_4404
Cbir_RNA7507_R0	gene_4405
Cbir_RNA7523_R1	gene_4406
Cbir_RNA7525_R0	gene_4407
Cbir_RNA7514_R0	gene_4408
Cbir_RNA7530_R0	gene_4409
Cbir_RNA24995_R4	gene_4410
Cbir_RNA24533_R3	gene_4411
Cbir_RNA7505_R0	gene_4412
Cbir_RNA7529_R0	gene_4413
Cbir_RNA7524_R0	gene_4414
Cbir_RNA6238_R1	gene_4415
Dqua_RNA23462_R4	gene_4416
Cbir_RNA7535_R0	gene_4417
Cbir_RNA7533_R0	gene_4418
Cbir_RNA7538_R0	gene_4419
Cbir_RNA7539_R0	gene_4420
Cbir_RNA7540_R0	gene_4421
Dmel_RNA9367_R0	gene_4421
Cbir_RNA7543_R0	gene_4422
Cbir_RNA7542_R0	gene_4422
Dqua_RNA7751_R0	gene_4422
Cbir_RNA7545_R0	gene_4423
Cbir_RNA7546_R0	gene_4423
Mpha_RNA9713_R0	gene_4423
Dmel_RNA3113_R0	gene_4423
Cbir_RNA7548_R0	gene_4424
Mpha_RNA9721_R0	gene_4424
Cbir_RNA7554_R0	gene_4425
Aech_RNA3934_R0	gene_4426
Mpha_RNA10940_R0	gene_4427
Lhum_RNA22396_R0	gene_4427
Sinv_RNA6049_R0	gene_4427
Sinv_RNA17196_R0	gene_4428
Cbir_RNA7570_R0	gene_4429
Cbir_RNA7578_R0	gene_4430
Cbir_RNA7582_R0	gene_4431
Cbir_RNA7586_R0	gene_4432
Cbir_RNA7588_R0	gene_4433
Aech_RNA3931_R0	gene_4433
Dmel_RNA15112_R4	gene_4434
Cbir_RNA7592_R0	gene_4435
Dqua_RNA18418_R0	gene_4435
Cbir_RNA7594_R0	gene_4436
Cbir_RNA7598_R0	gene_4437
Cbir_RNA7597_R0	gene_4437
Cbir_RNA7600_R0	gene_4438
Cbir_RNA7605_R0	gene_4439
Cbir_RNA7612_R0	gene_4440
Cbir_RNA7623_R0	gene_4441
Cbir_RNA7626_R0	gene_4442
Cbir_RNA7628_R0	gene_4443
Cbir_RNA7635_R0	gene_4444
Cbir_RNA7641_R0	gene_4445
Cbir_RNA16844_R3	gene_4446
Cbir_RNA7652_R0	gene_4447
Cbir_RNA7658_R0	gene_4448
Cbir_RNA7666_R0	gene_4449
Cbir_RNA7677_R0	gene_4450
Cbir_RNA7682_R0	gene_4451
Cbir_RNA7683_R0	gene_4452
Sinv_RNA20329_R0	gene_4452
Cbir_RNA7685_R0	gene_4453
Mpha_RNA12199_R0	gene_4453
Cbir_RNA7690_R0	gene_4454
Sinv_RNA17138_R0	gene_4455
Aech_RNA20941_R0	gene_4456
Cbir_RNA7537_R0	gene_4456
Sinv_RNA17137_R0	gene_4457
Cbir_RNA7541_R0	gene_4458
Amel_RNA5794_R0	gene_4459
Cbir_RNA7553_R0	gene_4460
Amel_RNA5807_R0	gene_4460
Cbir_RNA7556_R0	gene_4461
Cbir_RNA7559_R0	gene_4462
Aech_RNA20871_R0	gene_4462
Cbir_RNA7561_R0	gene_4463
Cbir_RNA7560_R0	gene_4463
Dmel_RNA17529_R9	gene_4464
Sinv_RNA17194_R0	gene_4465
Cbir_RNA7574_R0	gene_4465
Cbir_RNA7569_R0	gene_4465
Lhum_RNA22383_R0	gene_4465
Dmel_RNA27271_R0	gene_4465
Dmel_RNA5113_R0	gene_4465
Dmel_RNA23927_R0	gene_4465
Cbir_RNA7579_R0	gene_4466
Cbir_RNA7580_R0	gene_4466
Cbir_RNA7581_R0	gene_4466
Dqua_RNA15419_R0	gene_4466
Sinv_RNA17179_R0	gene_4466
Sinv_RNA17181_R0	gene_4466
Sinv_RNA17180_R0	gene_4466
Cbir_RNA7585_R0	gene_4467
Cbir_RNA7589_R0	gene_4468
Cbir_RNA7591_R0	gene_4469
Cbir_RNA7590_R0	gene_4469
Sinv_RNA19953_R0	gene_4469
Cbir_RNA7596_R0	gene_4470
Lhum_RNA5164_R0	gene_4470
Mpha_RNA1561_R0	gene_4470
Cbir_RNA7599_R0	gene_4471
Mpha_RNA16358_R0	gene_4472
Cbir_RNA7601_R0	gene_4473
Lhum_RNA8833_R0	gene_4474
Cbir_RNA7618_R0	gene_4475
Dqua_RNA4562_R0	gene_4476
Cbir_RNA7622_R0	gene_4477
Cbir_RNA7624_R0	gene_4478
Cbir_RNA7631_R0	gene_4479
Cbir_RNA7637_R0	gene_4480
Cbir_RNA7646_R0	gene_4481
Cbir_RNA7654_R0	gene_4482
Dqua_RNA23112_R8	gene_4483
Cbir_RNA7664_R0	gene_4484
Cbir_RNA7667_R0	gene_4485
Cbir_RNA7668_R0	gene_4486
Dmel_RNA4628_R0	gene_4486
Cbir_RNA7671_R0	gene_4487
Cbir_RNA7670_R0	gene_4487
Cbir_RNA7672_R0	gene_4488
Aech_RNA8226_R0	gene_4489
Dqua_RNA3198_R0	gene_4489
Cbir_RNA7674_R0	gene_4490
Aech_RNA9939_R3	gene_4490
Cbir_RNA7680_R0	gene_4491
Cbir_RNA7681_R0	gene_4491
Cbir_RNA7689_R0	gene_4492
Nvit_RNA14395_R0	gene_4493
Cbir_RNA7688_R0	gene_4494
Cbir_RNA7691_R0	gene_4495
Amel_RNA13352_R0	gene_4496
Dmel_RNA7837_R0	gene_4496
Cbir_RNA7704_R0	gene_4497
Cbir_RNA7706_R0	gene_4498
Cbir_RNA7707_R0	gene_4499
Sinv_RNA17756_R2	gene_4500
Cbir_RNA7708_R0	gene_4501
Nvit_RNA5820_R3	gene_4502
Cbir_RNA7709_R0	gene_4503
Lhum_RNA19050_R4	gene_4504
Cbir_RNA7710_R0	gene_4505
Aech_RNA3910_R4	gene_4506
Nvit_RNA19572_R5	gene_4507
Nvit_RNA11403_R1	gene_4508
Lhum_RNA2200_R6	gene_4509
Lhum_RNA6973_R7	gene_4510
Sinv_RNA21684_R1	gene_4511
Mpha_RNA239_R5	gene_4512
Nvit_RNA15135_R0	gene_4513
Cbir_RNA5387_R5	gene_4514
Sinv_RNA21158_R8	gene_4515
Sinv_RNA20376_R5	gene_4516
Aech_RNA5101_R9	gene_4517
Cbir_RNA6277_R5	gene_4518
Mpha_RNA2832_R4	gene_4519
Sinv_RNA20525_R4	gene_4520
Cbir_RNA20251_R2	gene_4521
Cbir_RNA7712_R0	gene_4522
Dqua_RNA7905_R9	gene_4523
Dqua_RNA10338_R4	gene_4524
Mpha_RNA6059_R0	gene_4525
Sinv_RNA11952_R1	gene_4526
Aech_RNA17897_R0	gene_4527
Cbir_RNA19502_R1	gene_4528
Mpha_RNA4225_R4	gene_4529
Mpha_RNA3223_R0	gene_4530
Dqua_RNA8404_R2	gene_4531
Lhum_RNA9461_R0	gene_4532
Lhum_RNA122_R5	gene_4533
Sinv_RNA21158_R7	gene_4534
Cbir_RNA23180_R5	gene_4535
Cbir_RNA1640_R8	gene_4536
Cbir_RNA12037_R2	gene_4537
Lhum_RNA4093_R4	gene_4538
Cbir_RNA12032_R1	gene_4539
Mpha_RNA12709_R0	gene_4540
