Cbir_RNA17330_R5	gene_0
Aech_RNA6379_R0	gene_4545
Aech_RNA6380_R0	gene_4546
Aech_RNA6385_R0	gene_4547
Aech_RNA6386_R0	gene_4548
Aech_RNA6393_R0	gene_4549
Aech_RNA975_R7	gene_4550
Aech_RNA6399_R0	gene_4551
Aech_RNA6400_R0	gene_4552
Aech_RNA6404_R0	gene_4553
Aech_RNA6414_R0	gene_4554
Amel_RNA24501_R6	gene_4555
Aech_RNA6422_R0	gene_4556
Aech_RNA6425_R0	gene_4557
Aech_RNA6427_R0	gene_4558
Aech_RNA6432_R0	gene_4559
Aech_RNA6434_R0	gene_4560
Aech_RNA6436_R0	gene_4560
Mpha_RNA22480_R0	gene_4560
Dmel_RNA22751_R6	gene_4560
Sinv_RNA21149_R0	gene_4560
Aech_RNA6450_R0	gene_4561
Aech_RNA6451_R0	gene_4562
Aech_RNA6452_R0	gene_4563
Aech_RNA6454_R0	gene_4564
Lhum_RNA23085_R0	gene_4565
Sinv_RNA7596_R0	gene_4566
Amel_RNA10439_R0	gene_4567
Aech_RNA6471_R0	gene_4568
Aech_RNA6472_R0	gene_4569
Nvit_RNA20716_R0	gene_4569
Dmel_RNA25807_R0	gene_4569
Aech_RNA6474_R0	gene_4570
Sinv_RNA2057_R4	gene_4570
Cbir_RNA11078_R4	gene_4570
Aech_RNA6476_R0	gene_4571
Aech_RNA6479_R0	gene_4572
Aech_RNA6481_R0	gene_4573
Aech_RNA6486_R0	gene_4574
Amel_RNA10129_R0	gene_4574
Aech_RNA6489_R0	gene_4575
Cbir_RNA22230_R0	gene_4575
Aech_RNA6490_R0	gene_4576
Aech_RNA6491_R0	gene_4577
Aech_RNA6494_R0	gene_4578
Aech_RNA6499_R0	gene_4579
Aech_RNA6510_R0	gene_4580
Lhum_RNA865_R0	gene_4580
Mpha_RNA4584_R0	gene_4580
Amel_RNA27229_R1	gene_4581
Mpha_RNA6648_R0	gene_4582
Aech_RNA6518_R0	gene_4583
Aech_RNA6522_R0	gene_4584
Aech_RNA6525_R0	gene_4585
Aech_RNA6528_R0	gene_4586
Aech_RNA6529_R0	gene_4586
Aech_RNA6531_R0	gene_4587
Aech_RNA6532_R0	gene_4588
Aech_RNA6533_R0	gene_4589
Aech_RNA6542_R0	gene_4590
Sinv_RNA7498_R0	gene_4591
Aech_RNA6550_R0	gene_4592
Sinv_RNA7495_R0	gene_4592
Amel_RNA27322_R0	gene_4592
Dmel_RNA21459_R0	gene_4592
Aech_RNA6553_R0	gene_4593
Aech_RNA6554_R0	gene_4594
Aech_RNA6301_R0	gene_4595
Aech_RNA6304_R0	gene_4596
Aech_RNA6305_R0	gene_4597
Aech_RNA6308_R0	gene_4598
Aech_RNA6317_R0	gene_4598
Dmel_RNA15214_R1	gene_4598
Nvit_RNA24489_R1	gene_4598
Aech_RNA6331_R0	gene_4599
Aech_RNA6337_R0	gene_4600
Aech_RNA6339_R0	gene_4601
Aech_RNA6342_R0	gene_4602
Lhum_RNA6167_R0	gene_4603
Sinv_RNA7690_R0	gene_4603
Sinv_RNA7685_R0	gene_4604
Aech_RNA6353_R0	gene_4605
Sinv_RNA7676_R0	gene_4606
Mpha_RNA10546_R0	gene_4606
Aech_RNA6359_R0	gene_4607
Aech_RNA6368_R0	gene_4608
Aech_RNA6371_R0	gene_4609
Dqua_RNA11557_R0	gene_4609
Aech_RNA6373_R0	gene_4610
Aech_RNA6375_R0	gene_4610
Aech_RNA6374_R0	gene_4610
Aech_RNA6378_R0	gene_4611
Aech_RNA6377_R0	gene_4611
Mpha_RNA17483_R0	gene_4611
Dmel_RNA26445_R0	gene_4611
Aech_RNA6383_R0	gene_4612
Mpha_RNA17489_R0	gene_4612
Sinv_RNA11783_R0	gene_4612
Cbir_RNA4506_R0	gene_4612
Cbir_RNA2763_R2	gene_4612
Aech_RNA6389_R0	gene_4613
Dmel_RNA30103_R0	gene_4614
Sinv_RNA7642_R0	gene_4615
Cbir_RNA4597_R0	gene_4616
Sinv_RNA7640_R0	gene_4616
Aech_RNA6417_R0	gene_4617
Aech_RNA6418_R0	gene_4617
Amel_RNA29061_R1	gene_4617
Sinv_RNA7623_R0	gene_4618
Sinv_RNA7618_R0	gene_4619
Sinv_RNA7615_R0	gene_4620
Mpha_RNA8492_R0	gene_4621
Aech_RNA6448_R0	gene_4622
Sinv_RNA17772_R7	gene_4622
Mpha_RNA61_R3	gene_4622
Aech_RNA6449_R0	gene_4623
Lhum_RNA5902_R0	gene_4623
Aech_RNA6477_R0	gene_4624
Mpha_RNA22431_R0	gene_4624
Lhum_RNA23100_R0	gene_4624
Aech_RNA6482_R0	gene_4625
Aech_RNA6483_R0	gene_4626
Aech_RNA6484_R0	gene_4627
Aech_RNA6485_R0	gene_4628
Aech_RNA6487_R0	gene_4629
Mpha_RNA22440_R0	gene_4629
Aech_RNA6488_R0	gene_4630
Lhum_RNA23111_R0	gene_4630
Dqua_RNA22149_R0	gene_4630
Aech_RNA6497_R0	gene_4631
Aech_RNA6508_R0	gene_4632
Sinv_RNA7547_R0	gene_4633
Sinv_RNA7545_R0	gene_4634
Aech_RNA6512_R0	gene_4635
Lhum_RNA18545_R1	gene_4636
Dmel_RNA14446_R0	gene_4636
Dmel_RNA15119_R1	gene_4636
Nvit_RNA23113_R2	gene_4636
Aech_RNA6516_R0	gene_4637
Aech_RNA6519_R0	gene_4638
Aech_RNA6521_R0	gene_4639
Aech_RNA6523_R0	gene_4640
Aech_RNA6527_R0	gene_4641
Aech_RNA6530_R0	gene_4642
Dqua_RNA7568_R0	gene_4642
Aech_RNA6537_R0	gene_4643
Aech_RNA6535_R0	gene_4643
Cbir_RNA19757_R0	gene_4643
Cbir_RNA19758_R0	gene_4643
Amel_RNA8203_R0	gene_4643
Aech_RNA6539_R0	gene_4644
Aech_RNA6540_R0	gene_4645
Sinv_RNA7505_R0	gene_4646
Aech_RNA6544_R0	gene_4647
Aech_RNA61_R0	gene_4647
Dmel_RNA16882_R0	gene_4647
Aech_RNA6545_R0	gene_4648
Sinv_RNA7499_R0	gene_4648
Aech_RNA6549_R0	gene_4649
Aech_RNA6552_R0	gene_4650
Cbir_RNA10354_R0	gene_4651
Cbir_RNA10352_R0	gene_4651
Aech_RNA6558_R0	gene_4652
Aech_RNA6564_R0	gene_4653
Aech_RNA6567_R0	gene_4654
Dmel_RNA34465_R0	gene_4654
Aech_RNA6568_R0	gene_4655
Aech_RNA6572_R0	gene_4656
Cbir_RNA10832_R0	gene_4656
Aech_RNA15081_R3	gene_4656
Aech_RNA20431_R2	gene_4657
Nvit_RNA5913_R5	gene_4658
Aech_RNA6574_R0	gene_4659
Mpha_RNA22570_R0	gene_4659
Aech_RNA6577_R0	gene_4660
Aech_RNA6578_R0	gene_4661
Aech_RNA6579_R0	gene_4662
Aech_RNA6580_R0	gene_4663
Mpha_RNA16799_R0	gene_4664
Dqua_RNA8133_R0	gene_4664
Dmel_RNA29479_R0	gene_4664
Aech_RNA6569_R0	gene_4665
Aech_RNA6570_R0	gene_4666
Aech_RNA6593_R4	gene_4667
Sinv_RNA4038_R1	gene_4668
Aech_RNA6581_R0	gene_4669
Amel_RNA18708_R0	gene_4669
Aech_RNA6582_R0	gene_4670
Amel_RNA18707_R0	gene_4670
Dqua_RNA9938_R2	gene_4671
Sinv_RNA18057_R3	gene_4672
Dmel_RNA1828_R8	gene_4673
Aech_RNA6589_R0	gene_4674
Aech_RNA6583_R0	gene_4675
Sinv_RNA15589_R0	gene_4676
Dqua_RNA7869_R2	gene_4677
Aech_RNA18219_R6	gene_4678
Aech_RNA6591_R0	gene_4679
Aech_RNA6595_R0	gene_4680
Aech_RNA6592_R0	gene_4681
Aech_RNA6594_R0	gene_4682
Aech_RNA6593_R0	gene_4683
Lhum_RNA7473_R7	gene_4684
Sinv_RNA19199_R4	gene_4685
Aech_RNA6597_R0	gene_4686
Aech_RNA6598_R0	gene_4686
Aech_RNA6606_R0	gene_4687
Aech_RNA6602_R0	gene_4688
Aech_RNA6607_R0	gene_4689
Amel_RNA10479_R0	gene_4689
Nvit_RNA19396_R0	gene_4689
Aech_RNA6609_R0	gene_4690
Aech_RNA6612_R0	gene_4690
Aech_RNA6613_R0	gene_4690
Aech_RNA6615_R0	gene_4691
Aech_RNA6620_R0	gene_4691
Lhum_RNA11381_R0	gene_4691
Mpha_RNA18401_R0	gene_4691
Aech_RNA6623_R0	gene_4692
Cbir_RNA9923_R0	gene_4692
Lhum_RNA11383_R0	gene_4692
Dmel_RNA14374_R0	gene_4692
Aech_RNA6636_R0	gene_4693
Aech_RNA6640_R0	gene_4694
Aech_RNA6642_R0	gene_4695
Mpha_RNA14856_R0	gene_4695
Aech_RNA6643_R0	gene_4696
Dmel_RNA30092_R1	gene_4696
Aech_RNA6644_R0	gene_4697
Dmel_RNA871_R8	gene_4698
Aech_RNA6647_R0	gene_4699
Dmel_RNA25063_R1	gene_4699
Aech_RNA6657_R0	gene_4700
Cbir_RNA1167_R1	gene_4701
Aech_RNA6663_R0	gene_4702
Aech_RNA6672_R0	gene_4703
Aech_RNA6674_R0	gene_4704
Aech_RNA6681_R0	gene_4705
Aech_RNA6704_R0	gene_4706
Aech_RNA6708_R0	gene_4707
Aech_RNA6712_R0	gene_4708
Aech_RNA6713_R0	gene_4709
Aech_RNA6596_R0	gene_4710
Aech_RNA6605_R0	gene_4711
Aech_RNA6608_R0	gene_4712
Mpha_RNA1388_R2	gene_4712
Sinv_RNA17764_R2	gene_4712
Sinv_RNA8796_R1	gene_4712
Cbir_RNA6294_R2	gene_4712
Amel_RNA28462_R0	gene_4712
Mpha_RNA61_R0	gene_4712
Sinv_RNA17772_R3	gene_4712
Aech_RNA6625_R0	gene_4713
Sinv_RNA3052_R0	gene_4714
Lhum_RNA11386_R0	gene_4715
Aech_RNA6631_R0	gene_4715
Mpha_RNA12323_R0	gene_4715
Aech_RNA6633_R0	gene_4716
Aech_RNA6639_R0	gene_4717
Mpha_RNA2960_R0	gene_4717
Dmel_RNA19858_R1	gene_4717
Lhum_RNA11293_R0	gene_4718
Aech_RNA6645_R0	gene_4719
Sinv_RNA13235_R7	gene_4720
Aech_RNA6655_R0	gene_4721
Aech_RNA6654_R0	gene_4721
Sinv_RNA2601_R0	gene_4721
Lhum_RNA21253_R0	gene_4721
Amel_RNA8876_R0	gene_4721
Amel_RNA8877_R0	gene_4721
Amel_RNA8878_R0	gene_4721
Lhum_RNA21260_R0	gene_4721
Aech_RNA6658_R0	gene_4722
Aech_RNA6670_R0	gene_4723
Mpha_RNA61_R1	gene_4723
Amel_RNA28462_R3	gene_4723
Sinv_RNA17772_R4	gene_4723
Aech_RNA6676_R0	gene_4724
Aech_RNA6679_R0	gene_4724
Mpha_RNA11330_R0	gene_4724
Nvit_RNA16157_R4	gene_4724
Aech_RNA6683_R0	gene_4725
Cbir_RNA68_R0	gene_4725
Aech_RNA6688_R0	gene_4726
Aech_RNA6689_R0	gene_4727
Aech_RNA6690_R0	gene_4728
Aech_RNA6697_R0	gene_4729
Aech_RNA6691_R0	gene_4729
Sinv_RNA20771_R0	gene_4729
Dqua_RNA11326_R0	gene_4729
Sinv_RNA20773_R0	gene_4729
Cbir_RNA9997_R0	gene_4729
Aech_RNA6702_R0	gene_4730
Aech_RNA6703_R0	gene_4731
Dqua_RNA11322_R0	gene_4731
Aech_RNA6707_R0	gene_4732
Aech_RNA6706_R0	gene_4732
Aech_RNA6710_R0	gene_4733
Aech_RNA6709_R0	gene_4733
Cbir_RNA9986_R0	gene_4733
Dqua_RNA11312_R0	gene_4733
Cbir_RNA9984_R0	gene_4734
Aech_RNA6715_R0	gene_4735
Aech_RNA6721_R0	gene_4736
Nvit_RNA25536_R4	gene_4737
Aech_RNA19603_R3	gene_4738
Aech_RNA6722_R0	gene_4739
Aech_RNA6723_R0	gene_4740
Aech_RNA6724_R0	gene_4741
Mpha_RNA13548_R1	gene_4741
Mpha_RNA13549_R3	gene_4742
Aech_RNA6725_R0	gene_4742
Aech_RNA6727_R0	gene_4743
Mpha_RNA13552_R0	gene_4744
Aech_RNA6730_R0	gene_4745
Aech_RNA6734_R0	gene_4746
Aech_RNA6737_R0	gene_4747
Aech_RNA6738_R0	gene_4748
Dmel_RNA31474_R0	gene_4748
Cbir_RNA8913_R0	gene_4748
Cbir_RNA8911_R0	gene_4748
Aech_RNA6742_R0	gene_4749
Cbir_RNA8902_R0	gene_4749
Aech_RNA6741_R0	gene_4750
Sinv_RNA13449_R1	gene_4750
Amel_RNA8393_R1	gene_4750
Aech_RNA6748_R0	gene_4751
Cbir_RNA8894_R0	gene_4751
Cbir_RNA8893_R0	gene_4751
Mpha_RNA8743_R0	gene_4752
Aech_RNA6756_R0	gene_4753
Aech_RNA6762_R0	gene_4754
Aech_RNA6735_R0	gene_4755
Dmel_RNA23196_R0	gene_4755
Aech_RNA6740_R0	gene_4756
Aech_RNA6744_R0	gene_4757
Aech_RNA6747_R0	gene_4757
Aech_RNA6743_R0	gene_4758
Cbir_RNA8899_R0	gene_4758
Nvit_RNA1782_R6	gene_4758
Aech_RNA6750_R0	gene_4759
Aech_RNA6753_R0	gene_4760
Aech_RNA6761_R0	gene_4761
Aech_RNA6763_R0	gene_4762
Nvit_RNA9803_R0	gene_4762
Dqua_RNA21246_R7	gene_4763
Aech_RNA3680_R5	gene_4764
Sinv_RNA21714_R9	gene_4765
Aech_RNA6765_R0	gene_4766
Sinv_RNA11592_R5	gene_4767
Cbir_RNA25344_R4	gene_4768
Aech_RNA6766_R0	gene_4769
Nvit_RNA6110_R2	gene_4770
Aech_RNA18219_R5	gene_4771
Aech_RNA18651_R1	gene_4772
Lhum_RNA23856_R2	gene_4773
Aech_RNA4729_R7	gene_4774
Sinv_RNA14023_R0	gene_4775
Dqua_RNA23112_R9	gene_4776
Lhum_RNA6874_R7	gene_4777
Aech_RNA3236_R3	gene_4778
Dqua_RNA13457_R0	gene_4779
Mpha_RNA2170_R6	gene_4780
Sinv_RNA18111_R1	gene_4781
Sinv_RNA16898_R2	gene_4782
Dqua_RNA23254_R5	gene_4783
Cbir_RNA21135_R8	gene_4784
Sinv_RNA11008_R3	gene_4785
Lhum_RNA15099_R2	gene_4786
Lhum_RNA1617_R1	gene_4787
Sinv_RNA19228_R6	gene_4788
Aech_RNA7592_R3	gene_4789
Mpha_RNA18033_R6	gene_4790
Cbir_RNA17075_R6	gene_4791
Aech_RNA21322_R5	gene_4792
Cbir_RNA18437_R4	gene_4793
Sinv_RNA5786_R8	gene_4794
Sinv_RNA21853_R8	gene_4795
Aech_RNA14458_R9	gene_4796
Sinv_RNA16045_R9	gene_4797
Aech_RNA846_R9	gene_4798
Dqua_RNA7377_R0	gene_4799
Dqua_RNA20675_R0	gene_4800
Sinv_RNA18908_R3	gene_4801
Mpha_RNA910_R8	gene_4802
Cbir_RNA17075_R9	gene_4803
Sinv_RNA21158_R1	gene_4804
Aech_RNA6771_R0	gene_4805
Cbir_RNA23176_R1	gene_4806
Aech_RNA13118_R1	gene_4807
Aech_RNA6777_R0	gene_4808
Aech_RNA6784_R0	gene_4809
Aech_RNA6788_R0	gene_4810
Sinv_RNA11490_R0	gene_4810
Aech_RNA6789_R0	gene_4811
Aech_RNA6801_R0	gene_4812
Cbir_RNA25382_R0	gene_4812
Aech_RNA6806_R0	gene_4813
Aech_RNA6807_R0	gene_4814
Sinv_RNA19540_R0	gene_4815
Aech_RNA6812_R0	gene_4815
Cbir_RNA25452_R0	gene_4815
Aech_RNA6814_R0	gene_4816
Aech_RNA6815_R0	gene_4816
Aech_RNA6821_R0	gene_4817
Dqua_RNA3953_R0	gene_4817
Aech_RNA6828_R0	gene_4818
Aech_RNA6830_R0	gene_4818
Aech_RNA6829_R0	gene_4818
Mpha_RNA3368_R0	gene_4818
Aech_RNA6834_R0	gene_4819
Mpha_RNA3365_R0	gene_4819
Aech_RNA6837_R0	gene_4820
Mpha_RNA3361_R0	gene_4820
Aech_RNA6839_R0	gene_4821
Aech_RNA6842_R0	gene_4822
Aech_RNA6845_R0	gene_4823
Aech_RNA6849_R0	gene_4823
Aech_RNA6847_R0	gene_4823
Aech_RNA6850_R0	gene_4823
Aech_RNA6856_R0	gene_4824
Aech_RNA6857_R0	gene_4825
Sinv_RNA3870_R0	gene_4825
Aech_RNA6863_R0	gene_4826
Aech_RNA6871_R0	gene_4827
Aech_RNA6874_R0	gene_4828
Dmel_RNA15601_R0	gene_4828
Dmel_RNA1970_R0	gene_4829
Aech_RNA6881_R0	gene_4830
Aech_RNA6885_R0	gene_4831
Aech_RNA6888_R0	gene_4832
Aech_RNA6887_R0	gene_4832
Aech_RNA6899_R0	gene_4833
Nvit_RNA26261_R0	gene_4833
Mpha_RNA6760_R0	gene_4834
Aech_RNA6907_R0	gene_4835
Aech_RNA6917_R0	gene_4836
Aech_RNA6921_R0	gene_4837
Aech_RNA6922_R0	gene_4837
Aech_RNA6926_R0	gene_4838
Aech_RNA6927_R0	gene_4839
Dmel_RNA25797_R0	gene_4840
Aech_RNA6931_R0	gene_4841
Mpha_RNA4863_R0	gene_4841
Aech_RNA6932_R0	gene_4842
Aech_RNA6933_R0	gene_4843
Aech_RNA6934_R0	gene_4844
Cbir_RNA16186_R0	gene_4844
Aech_RNA6941_R0	gene_4845
Aech_RNA6940_R0	gene_4846
Aech_RNA6942_R0	gene_4847
Aech_RNA6943_R0	gene_4848
Aech_RNA10704_R3	gene_4849
Aech_RNA6951_R0	gene_4850
Aech_RNA6952_R0	gene_4850
Aech_RNA6953_R0	gene_4851
Aech_RNA6958_R0	gene_4852
Aech_RNA6960_R0	gene_4853
Lhum_RNA3517_R0	gene_4853
Mpha_RNA3965_R0	gene_4854
Aech_RNA6977_R0	gene_4855
Aech_RNA6980_R0	gene_4856
Aech_RNA6983_R0	gene_4857
Aech_RNA6986_R0	gene_4857
Dmel_RNA28250_R2	gene_4857
Aech_RNA6988_R0	gene_4858
Aech_RNA6991_R0	gene_4859
Dmel_RNA1315_R0	gene_4859
Aech_RNA7004_R0	gene_4860
Sinv_RNA1818_R0	gene_4860
Aech_RNA7005_R0	gene_4861
Cbir_RNA11150_R0	gene_4861
Sinv_RNA19669_R3	gene_4861
Aech_RNA7008_R0	gene_4862
Aech_RNA7009_R0	gene_4863
Aech_RNA7013_R0	gene_4864
Aech_RNA7012_R0	gene_4864
Sinv_RNA6286_R0	gene_4864
Aech_RNA7014_R0	gene_4865
Aech_RNA7020_R0	gene_4866
Aech_RNA7023_R0	gene_4867
Sinv_RNA1797_R0	gene_4868
Aech_RNA7033_R0	gene_4869
Aech_RNA7034_R0	gene_4870
Dmel_RNA6747_R0	gene_4871
Aech_RNA7035_R0	gene_4872
Aech_RNA7041_R0	gene_4873
Mpha_RNA17071_R0	gene_4873
Aech_RNA7042_R0	gene_4874
Aech_RNA7046_R0	gene_4875
Aech_RNA7045_R0	gene_4875
Aech_RNA7047_R0	gene_4876
Aech_RNA7048_R0	gene_4876
Mpha_RNA19282_R0	gene_4877
Aech_RNA7060_R0	gene_4878
Aech_RNA7061_R0	gene_4879
Nvit_RNA11654_R0	gene_4879
Aech_RNA7064_R0	gene_4880
Dmel_RNA29323_R0	gene_4880
Aech_RNA7066_R0	gene_4881
Aech_RNA7067_R0	gene_4882
Aech_RNA7068_R0	gene_4883
Aech_RNA7071_R0	gene_4884
Aech_RNA7076_R0	gene_4885
Aech_RNA7078_R0	gene_4886
Aech_RNA7077_R0	gene_4887
Aech_RNA7081_R0	gene_4888
Lhum_RNA2816_R0	gene_4889
Aech_RNA7088_R0	gene_4889
Aech_RNA7083_R0	gene_4889
Dqua_RNA1946_R0	gene_4889
Dmel_RNA24947_R3	gene_4889
Aech_RNA7093_R0	gene_4890
Aech_RNA7094_R0	gene_4891
Aech_RNA7095_R0	gene_4891
Nvit_RNA21926_R1	gene_4891
Dmel_RNA32251_R1	gene_4891
Sinv_RNA14679_R9	gene_4891
Aech_RNA7098_R0	gene_4892
Aech_RNA7099_R0	gene_4893
Aech_RNA7101_R0	gene_4894
Amel_RNA1541_R0	gene_4894
Amel_RNA1542_R0	gene_4894
Aech_RNA7104_R0	gene_4895
Aech_RNA7117_R0	gene_4896
Aech_RNA7118_R0	gene_4896
Aech_RNA7121_R0	gene_4897
Aech_RNA7122_R0	gene_4898
Mpha_RNA2960_R2	gene_4898
Nvit_RNA6444_R0	gene_4899
Sinv_RNA1730_R0	gene_4900
Aech_RNA7135_R0	gene_4901
Aech_RNA7136_R0	gene_4902
Dmel_RNA11471_R0	gene_4902
Aech_RNA7148_R0	gene_4903
Mpha_RNA19823_R0	gene_4903
Amel_RNA10668_R0	gene_4903
Dqua_RNA2442_R0	gene_4903
Sinv_RNA21309_R0	gene_4903
Aech_RNA7149_R0	gene_4904
Sinv_RNA1749_R0	gene_4905
Lhum_RNA12989_R0	gene_4905
Dqua_RNA2435_R0	gene_4905
Aech_RNA7173_R0	gene_4906
Dmel_RNA19488_R0	gene_4906
Dmel_RNA11429_R1	gene_4907
Cbir_RNA6100_R0	gene_4908
Amel_RNA1183_R0	gene_4909
Aech_RNA7178_R0	gene_4909
Aech_RNA7181_R0	gene_4910
Sinv_RNA4246_R4	gene_4910
Aech_RNA7180_R0	gene_4911
Aech_RNA7179_R0	gene_4912
Aech_RNA7182_R0	gene_4913
Aech_RNA7183_R0	gene_4914
Aech_RNA7184_R0	gene_4915
Aech_RNA6779_R0	gene_4916
Mpha_RNA15238_R0	gene_4916
Aech_RNA6785_R0	gene_4917
Aech_RNA6786_R0	gene_4918
Cbir_RNA4088_R0	gene_4918
Mpha_RNA18423_R0	gene_4918
Sinv_RNA11492_R0	gene_4919
Aech_RNA6791_R0	gene_4920
Aech_RNA6796_R0	gene_4920
Aech_RNA6798_R0	gene_4920
Nvit_RNA6150_R0	gene_4920
Aech_RNA6805_R0	gene_4921
Nvit_RNA5607_R0	gene_4921
Aech_RNA6813_R0	gene_4922
Amel_RNA147_R0	gene_4923
Aech_RNA6824_R0	gene_4924
Aech_RNA6825_R0	gene_4925
Aech_RNA6831_R0	gene_4926
Aech_RNA6836_R0	gene_4927
Aech_RNA6844_R0	gene_4928
Aech_RNA6853_R0	gene_4929
Aech_RNA6858_R0	gene_4930
Aech_RNA6859_R0	gene_4930
Aech_RNA6862_R0	gene_4931
Mpha_RNA9400_R0	gene_4931
Amel_RNA13470_R0	gene_4932
Aech_RNA6864_R0	gene_4933
Aech_RNA6869_R0	gene_4934
Dqua_RNA19415_R0	gene_4934
Aech_RNA6877_R0	gene_4935
Aech_RNA6878_R0	gene_4935
Dqua_RNA19434_R0	gene_4935
Sinv_RNA9943_R0	gene_4935
Sinv_RNA20018_R0	gene_4936
Aech_RNA6889_R0	gene_4937
Aech_RNA6896_R0	gene_4938
Mpha_RNA11914_R0	gene_4939
Aech_RNA6905_R0	gene_4940
Aech_RNA6904_R0	gene_4940
Sinv_RNA8237_R0	gene_4941
Mpha_RNA8634_R0	gene_4941
Aech_RNA6914_R0	gene_4942
Mpha_RNA23642_R8	gene_4943
Sinv_RNA14758_R2	gene_4944
Lhum_RNA12930_R0	gene_4945
Aech_RNA6924_R0	gene_4946
Sinv_RNA11366_R1	gene_4947
Lhum_RNA655_R0	gene_4948
Mpha_RNA9927_R1	gene_4949
Lhum_RNA655_R2	gene_4950
Mpha_RNA13173_R2	gene_4951
Mpha_RNA9927_R2	gene_4952
Cbir_RNA6457_R1	gene_4953
Lhum_RNA655_R4	gene_4954
Lhum_RNA655_R5	gene_4955
Mpha_RNA9929_R4	gene_4956
Aech_RNA6928_R0	gene_4957
Aech_RNA6930_R0	gene_4958
Aech_RNA6936_R0	gene_4959
Aech_RNA6935_R0	gene_4959
Nvit_RNA14105_R0	gene_4959
Aech_RNA6944_R0	gene_4960
Aech_RNA6948_R0	gene_4960
Aech_RNA6950_R0	gene_4960
Aech_RNA6957_R0	gene_4961
Amel_RNA9617_R0	gene_4961
Aech_RNA6959_R0	gene_4962
Nvit_RNA16426_R0	gene_4962
Dqua_RNA7274_R0	gene_4962
Aech_RNA6961_R0	gene_4963
Aech_RNA6962_R0	gene_4964
Aech_RNA6966_R0	gene_4965
Aech_RNA6968_R0	gene_4965
Aech_RNA6969_R0	gene_4965
Mpha_RNA10097_R0	gene_4965
Aech_RNA6965_R0	gene_4966
Lhum_RNA3514_R0	gene_4967
Amel_RNA28648_R4	gene_4968
Mpha_RNA10089_R0	gene_4969
Aech_RNA6974_R0	gene_4970
Cbir_RNA11114_R0	gene_4970
Aech_RNA6976_R0	gene_4971
Mpha_RNA5028_R0	gene_4971
Dqua_RNA12748_R0	gene_4971
Cbir_RNA11118_R0	gene_4971
Aech_RNA6979_R0	gene_4972
Dqua_RNA13559_R0	gene_4972
Dmel_RNA21142_R0	gene_4972
Sinv_RNA1830_R0	gene_4973
Aech_RNA6987_R0	gene_4974
Amel_RNA10273_R0	gene_4974
Mpha_RNA8393_R0	gene_4974
Aech_RNA6990_R0	gene_4975
Dmel_RNA10312_R0	gene_4975
Lhum_RNA9213_R0	gene_4976
Aech_RNA6992_R0	gene_4976
Aech_RNA6997_R0	gene_4976
Aech_RNA6995_R0	gene_4976
Amel_RNA28715_R6	gene_4976
Aech_RNA7003_R0	gene_4977
Aech_RNA7002_R0	gene_4977
Sinv_RNA1819_R0	gene_4977
Dmel_RNA28484_R0	gene_4977
Aech_RNA7007_R0	gene_4978
Sinv_RNA1813_R0	gene_4979
Aech_RNA7026_R0	gene_4980
Aech_RNA7028_R0	gene_4980
Sinv_RNA1808_R0	gene_4980
Lhum_RNA11544_R0	gene_4980
Dqua_RNA9603_R0	gene_4980
Aech_RNA7031_R0	gene_4981
Aech_RNA7032_R0	gene_4981
Dqua_RNA7324_R4	gene_4982
Aech_RNA7036_R0	gene_4983
Aech_RNA7043_R0	gene_4984
Aech_RNA7050_R0	gene_4985
Aech_RNA7053_R0	gene_4986
Dmel_RNA15112_R2	gene_4987
Cbir_RNA6210_R0	gene_4988
Sinv_RNA8196_R0	gene_4989
Aech_RNA7059_R0	gene_4990
Lhum_RNA11587_R0	gene_4990
Mpha_RNA19285_R0	gene_4990
Aech_RNA7062_R0	gene_4991
Mpha_RNA22494_R0	gene_4992
Dmel_RNA348_R7	gene_4993
Aech_RNA7073_R0	gene_4994
Dmel_RNA2054_R0	gene_4994
Aech_RNA7079_R0	gene_4995
Sinv_RNA1695_R0	gene_4995
Dmel_RNA7967_R0	gene_4995
Aech_RNA7080_R0	gene_4996
Aech_RNA7082_R0	gene_4997
Aech_RNA7097_R0	gene_4998
Aech_RNA7096_R0	gene_4998
Aech_RNA7100_R0	gene_4999
Aech_RNA7107_R0	gene_5000
Aech_RNA7114_R0	gene_5000
Sinv_RNA1721_R0	gene_5000
Mpha_RNA3323_R0	gene_5001
Mpha_RNA14072_R0	gene_5002
Sinv_RNA1723_R0	gene_5002
Aech_RNA7128_R0	gene_5003
Aech_RNA7131_R0	gene_5004
Aech_RNA7132_R0	gene_5004
Nvit_RNA6438_R0	gene_5004
Mpha_RNA7226_R0	gene_5004
Aech_RNA7133_R0	gene_5005
Aech_RNA7134_R0	gene_5005
Aech_RNA7141_R0	gene_5006
Aech_RNA7147_R0	gene_5006
Sinv_RNA1739_R0	gene_5007
Dmel_RNA1884_R4	gene_5008
Cbir_RNA6116_R0	gene_5009
Aech_RNA7155_R0	gene_5009
Dqua_RNA1262_R2	gene_5009
Dmel_RNA26790_R0	gene_5009
Aech_RNA7151_R0	gene_5010
Aech_RNA7166_R0	gene_5011
Aech_RNA7169_R0	gene_5012
Cbir_RNA6110_R0	gene_5012
Aech_RNA7170_R0	gene_5013
Dqua_RNA1773_R8	gene_5014
Aech_RNA7174_R0	gene_5015
Sinv_RNA1760_R0	gene_5015
Aech_RNA7177_R0	gene_5016
