Cbir_RNA25344_R1	gene_0
Nvit_RNA20486_R1	gene_4742
Sinv_RNA13840_R2	gene_4742
Sinv_RNA6471_R0	gene_4743
Sinv_RNA6472_R0	gene_4744
Sinv_RNA6473_R0	gene_4745
Sinv_RNA6475_R0	gene_4746
Sinv_RNA6477_R0	gene_4747
Sinv_RNA6479_R0	gene_4748
Sinv_RNA6478_R0	gene_4749
Mpha_RNA9571_R6	gene_4750
Sinv_RNA6483_R0	gene_4750
Dqua_RNA23555_R1	gene_4750
Sinv_RNA6482_R0	gene_4751
Sinv_RNA6484_R0	gene_4752
Sinv_RNA6486_R0	gene_4752
Sinv_RNA6488_R0	gene_4753
Sinv_RNA6490_R0	gene_4754
Sinv_RNA6495_R0	gene_4755
Sinv_RNA6496_R0	gene_4755
Sinv_RNA6499_R0	gene_4756
Sinv_RNA6501_R0	gene_4757
Amel_RNA16985_R0	gene_4757
Lhum_RNA15768_R0	gene_4757
Dmel_RNA20994_R0	gene_4757
Sinv_RNA13956_R1	gene_4757
Lhum_RNA4109_R1	gene_4757
Amel_RNA14726_R1	gene_4757
Sinv_RNA1445_R1	gene_4757
Dqua_RNA16179_R2	gene_4757
Sinv_RNA6502_R0	gene_4758
Lhum_RNA19050_R1	gene_4759
Sinv_RNA6504_R0	gene_4760
Sinv_RNA6505_R0	gene_4761
Sinv_RNA6509_R0	gene_4762
Sinv_RNA4707_R2	gene_4763
Sinv_RNA6513_R0	gene_4764
Sinv_RNA6516_R0	gene_4765
Amel_RNA12534_R0	gene_4765
Sinv_RNA6518_R0	gene_4766
Sinv_RNA6522_R0	gene_4767
Sinv_RNA6529_R0	gene_4768
Sinv_RNA6530_R0	gene_4769
Sinv_RNA6531_R0	gene_4770
Dmel_RNA27845_R0	gene_4770
Sinv_RNA6536_R0	gene_4771
Mpha_RNA23532_R0	gene_4772
Sinv_RNA6538_R0	gene_4773
Dmel_RNA6747_R2	gene_4774
Sinv_RNA6558_R0	gene_4775
Nvit_RNA2696_R0	gene_4775
Sinv_RNA6559_R0	gene_4776
Cbir_RNA9107_R0	gene_4776
Sinv_RNA6560_R0	gene_4777
Aech_RNA19809_R0	gene_4778
Cbir_RNA9104_R0	gene_4778
Sinv_RNA6562_R0	gene_4779
Mpha_RNA102_R1	gene_4779
Mpha_RNA10131_R1	gene_4779
Aech_RNA20667_R0	gene_4779
Lhum_RNA16588_R0	gene_4779
Lhum_RNA16589_R4	gene_4779
Sinv_RNA6561_R0	gene_4780
Mpha_RNA20586_R0	gene_4781
Sinv_RNA6565_R0	gene_4782
Mpha_RNA20593_R0	gene_4782
Aech_RNA8406_R0	gene_4782
Aech_RNA8409_R3	gene_4782
Aech_RNA12400_R2	gene_4782
Mpha_RNA18115_R0	gene_4783
Dqua_RNA6397_R0	gene_4784
Cbir_RNA18736_R1	gene_4785
Cbir_RNA6279_R2	gene_4785
Amel_RNA14679_R0	gene_4786
Sinv_RNA6494_R0	gene_4787
Sinv_RNA6498_R0	gene_4788
Sinv_RNA6497_R0	gene_4788
Aech_RNA15662_R0	gene_4788
Lhum_RNA10802_R0	gene_4788
Dqua_RNA18574_R0	gene_4788
Dqua_RNA18575_R0	gene_4788
Nvit_RNA13943_R1	gene_4788
Cbir_RNA9470_R1	gene_4788
Sinv_RNA6503_R0	gene_4789
Sinv_RNA6507_R0	gene_4790
Mpha_RNA4998_R0	gene_4790
Sinv_RNA6510_R0	gene_4791
Sinv_RNA6512_R0	gene_4792
Sinv_RNA6517_R0	gene_4793
Cbir_RNA9150_R0	gene_4793
Sinv_RNA6519_R0	gene_4794
Sinv_RNA6521_R0	gene_4794
Cbir_RNA9146_R0	gene_4794
Sinv_RNA6527_R0	gene_4795
Mpha_RNA23527_R0	gene_4796
Aech_RNA4175_R0	gene_4796
Aech_RNA4176_R0	gene_4796
Sinv_RNA6540_R0	gene_4797
Sinv_RNA6541_R0	gene_4798
Aech_RNA4165_R0	gene_4799
Mpha_RNA23517_R0	gene_4799
Sinv_RNA6543_R0	gene_4799
Sinv_RNA6542_R0	gene_4800
Aech_RNA4164_R0	gene_4801
Sinv_RNA6546_R0	gene_4802
Sinv_RNA6547_R0	gene_4803
Aech_RNA19824_R0	gene_4803
Cbir_RNA9117_R0	gene_4803
Sinv_RNA6548_R0	gene_4804
Aech_RNA19821_R0	gene_4805
Sinv_RNA6550_R0	gene_4806
Sinv_RNA6551_R0	gene_4807
Sinv_RNA6552_R0	gene_4808
Sinv_RNA6553_R0	gene_4809
Mpha_RNA1897_R0	gene_4810
Sinv_RNA6556_R0	gene_4811
Sinv_RNA17342_R3	gene_4812
Sinv_RNA6569_R0	gene_4813
Mpha_RNA8888_R0	gene_4813
Amel_RNA12962_R3	gene_4813
Sinv_RNA6570_R0	gene_4814
Aech_RNA12697_R0	gene_4814
Amel_RNA1013_R0	gene_4814
Sinv_RNA6571_R0	gene_4815
Nvit_RNA24326_R1	gene_4815
Cbir_RNA13893_R2	gene_4815
Amel_RNA1214_R0	gene_4815
Sinv_RNA6572_R0	gene_4816
Amel_RNA1021_R0	gene_4816
Aech_RNA12703_R0	gene_4816
Aech_RNA12706_R0	gene_4817
Sinv_RNA6575_R0	gene_4817
Cbir_RNA18437_R5	gene_4818
Sinv_RNA6568_R0	gene_4819
Sinv_RNA6578_R0	gene_4820
Mpha_RNA17492_R4	gene_4821
Sinv_RNA6576_R0	gene_4822
Lhum_RNA4623_R0	gene_4823
Sinv_RNA6580_R0	gene_4824
Sinv_RNA6585_R0	gene_4825
Sinv_RNA6594_R0	gene_4826
Amel_RNA27279_R1	gene_4826
Sinv_RNA6601_R0	gene_4827
Sinv_RNA6602_R0	gene_4828
Sinv_RNA6613_R0	gene_4829
Sinv_RNA6614_R0	gene_4830
Dqua_RNA19652_R0	gene_4830
Sinv_RNA6620_R0	gene_4831
Sinv_RNA6623_R0	gene_4832
Aech_RNA3572_R0	gene_4832
Amel_RNA26734_R4	gene_4832
Sinv_RNA6628_R0	gene_4833
Mpha_RNA17907_R0	gene_4833
Sinv_RNA6631_R0	gene_4834
Sinv_RNA6634_R0	gene_4835
Sinv_RNA6636_R0	gene_4836
Sinv_RNA6643_R0	gene_4837
Sinv_RNA6646_R0	gene_4838
Sinv_RNA6647_R0	gene_4839
Aech_RNA3602_R0	gene_4839
Nvit_RNA2230_R0	gene_4839
Sinv_RNA6650_R0	gene_4840
Sinv_RNA6653_R0	gene_4841
Sinv_RNA6682_R0	gene_4842
Sinv_RNA6684_R0	gene_4842
Mpha_RNA19766_R0	gene_4842
Dmel_RNA17190_R2	gene_4842
Sinv_RNA6685_R0	gene_4843
Sinv_RNA6690_R0	gene_4844
Sinv_RNA6689_R0	gene_4844
Sinv_RNA6698_R0	gene_4845
Sinv_RNA6700_R0	gene_4846
Sinv_RNA6707_R0	gene_4847
Amel_RNA23907_R0	gene_4847
Sinv_RNA6710_R0	gene_4848
Sinv_RNA6714_R0	gene_4849
Mpha_RNA17240_R0	gene_4849
Mpha_RNA17238_R0	gene_4849
Cbir_RNA20555_R0	gene_4849
Aech_RNA13562_R0	gene_4849
Mpha_RNA17247_R0	gene_4850
Aech_RNA20608_R0	gene_4851
Sinv_RNA21778_R1	gene_4852
Sinv_RNA6584_R0	gene_4853
Sinv_RNA6586_R0	gene_4854
Sinv_RNA6587_R0	gene_4855
Sinv_RNA6590_R0	gene_4856
Sinv_RNA6599_R0	gene_4857
Sinv_RNA6604_R0	gene_4858
Aech_RNA14408_R0	gene_4858
Sinv_RNA6607_R0	gene_4859
Sinv_RNA6606_R0	gene_4860
Nvit_RNA4863_R0	gene_4860
Sinv_RNA6610_R0	gene_4861
Sinv_RNA6615_R0	gene_4862
Mpha_RNA17918_R0	gene_4862
Lhum_RNA6549_R0	gene_4862
Sinv_RNA6617_R0	gene_4863
Aech_RNA640_R0	gene_4863
Sinv_RNA6618_R0	gene_4864
Sinv_RNA6621_R0	gene_4865
Aech_RNA3569_R0	gene_4865
Nvit_RNA24200_R0	gene_4865
Sinv_RNA6627_R0	gene_4866
Mpha_RNA11719_R0	gene_4866
Sinv_RNA6635_R0	gene_4867
Sinv_RNA6638_R0	gene_4868
Sinv_RNA6637_R0	gene_4868
Sinv_RNA6642_R0	gene_4869
Nvit_RNA1989_R0	gene_4870
Mpha_RNA19725_R0	gene_4870
Sinv_RNA6649_R0	gene_4871
Sinv_RNA6648_R0	gene_4871
Lhum_RNA7632_R0	gene_4871
Dmel_RNA10199_R0	gene_4871
Sinv_RNA6652_R0	gene_4872
Aech_RNA3616_R0	gene_4873
Aech_RNA3616_R1	gene_4874
Sinv_RNA6666_R0	gene_4875
Amel_RNA1049_R0	gene_4875
Sinv_RNA6668_R0	gene_4876
Sinv_RNA6675_R0	gene_4877
Sinv_RNA6676_R0	gene_4878
Sinv_RNA6678_R0	gene_4879
Aech_RNA14565_R0	gene_4879
Sinv_RNA6679_R0	gene_4880
Lhum_RNA8634_R0	gene_4881
Sinv_RNA6686_R0	gene_4882
Dqua_RNA12682_R1	gene_4882
Sinv_RNA6687_R0	gene_4883
Amel_RNA1069_R1	gene_4883
Dmel_RNA10523_R2	gene_4883
Sinv_RNA6685_R1	gene_4883
Sinv_RNA6693_R0	gene_4884
Sinv_RNA6694_R0	gene_4884
Dmel_RNA34544_R0	gene_4884
Nvit_RNA24504_R0	gene_4884
Sinv_RNA6699_R0	gene_4885
Amel_RNA24196_R0	gene_4885
Dmel_RNA552_R0	gene_4885
Aech_RNA6198_R0	gene_4886
Sinv_RNA6702_R0	gene_4887
Sinv_RNA6701_R0	gene_4887
Dqua_RNA21697_R0	gene_4887
Sinv_RNA6703_R0	gene_4888
Sinv_RNA6704_R0	gene_4889
Mpha_RNA19626_R0	gene_4890
Sinv_RNA6705_R0	gene_4891
Sinv_RNA6706_R0	gene_4892
Cbir_RNA20626_R0	gene_4892
Dqua_RNA12620_R0	gene_4892
Sinv_RNA6712_R0	gene_4893
Aech_RNA3348_R0	gene_4893
Nvit_RNA8036_R4	gene_4894
Sinv_RNA6715_R0	gene_4895
Sinv_RNA6717_R0	gene_4896
Sinv_RNA6716_R0	gene_4897
Sinv_RNA6718_R0	gene_4898
Sinv_RNA6721_R0	gene_4899
Sinv_RNA6725_R0	gene_4900
Dqua_RNA1872_R0	gene_4901
Sinv_RNA6729_R0	gene_4902
Nvit_RNA10769_R0	gene_4903
Lhum_RNA18591_R0	gene_4904
Sinv_RNA6739_R0	gene_4905
Sinv_RNA6742_R0	gene_4906
Aech_RNA1078_R0	gene_4906
Amel_RNA13994_R0	gene_4906
Dmel_RNA25363_R0	gene_4906
Sinv_RNA6746_R0	gene_4907
Sinv_RNA6752_R0	gene_4908
Cbir_RNA16373_R0	gene_4908
Sinv_RNA6755_R0	gene_4909
Amel_RNA28898_R0	gene_4909
Sinv_RNA6756_R0	gene_4910
Sinv_RNA6757_R0	gene_4911
Sinv_RNA6758_R0	gene_4911
Sinv_RNA6763_R0	gene_4912
Sinv_RNA6765_R0	gene_4913
Sinv_RNA6728_R0	gene_4914
Nvit_RNA7227_R0	gene_4914
Sinv_RNA6732_R0	gene_4915
Amel_RNA27566_R0	gene_4916
Dmel_RNA2034_R1	gene_4916
Dqua_RNA507_R0	gene_4917
Sinv_RNA6741_R0	gene_4917
Sinv_RNA6761_R0	gene_4918
Sinv_RNA6760_R0	gene_4918
Sinv_RNA6766_R0	gene_4919
Sinv_RNA6767_R0	gene_4920
Mpha_RNA16900_R0	gene_4920
Nvit_RNA11567_R0	gene_4920
Amel_RNA28553_R0	gene_4921
Sinv_RNA6770_R0	gene_4922
Sinv_RNA6777_R0	gene_4923
Sinv_RNA6780_R0	gene_4924
Sinv_RNA6783_R0	gene_4925
Dqua_RNA6424_R0	gene_4926
Sinv_RNA6790_R0	gene_4927
Mpha_RNA13093_R0	gene_4927
Sinv_RNA6793_R0	gene_4928
Cbir_RNA21516_R0	gene_4928
Sinv_RNA6794_R0	gene_4929
Dmel_RNA33609_R0	gene_4929
Sinv_RNA6801_R0	gene_4930
Lhum_RNA321_R0	gene_4930
Sinv_RNA6806_R0	gene_4931
Sinv_RNA6814_R0	gene_4932
Sinv_RNA6815_R0	gene_4933
Sinv_RNA6818_R0	gene_4934
Sinv_RNA6822_R0	gene_4935
Sinv_RNA6831_R0	gene_4936
Sinv_RNA6840_R0	gene_4937
Sinv_RNA6841_R0	gene_4938
Sinv_RNA6844_R0	gene_4939
Aech_RNA5862_R0	gene_4940
Dmel_RNA29048_R2	gene_4940
Amel_RNA17205_R0	gene_4941
Amel_RNA1368_R0	gene_4942
Sinv_RNA6855_R0	gene_4943
Aech_RNA5873_R0	gene_4944
Dmel_RNA9447_R1	gene_4945
Sinv_RNA6862_R0	gene_4946
Sinv_RNA6865_R0	gene_4947
Sinv_RNA6866_R0	gene_4948
Sinv_RNA6875_R0	gene_4949
Sinv_RNA6869_R0	gene_4949
Sinv_RNA6877_R0	gene_4950
Sinv_RNA6880_R0	gene_4951
Sinv_RNA6882_R0	gene_4951
Mpha_RNA14565_R0	gene_4952
Sinv_RNA6889_R0	gene_4953
Sinv_RNA6890_R0	gene_4954
Sinv_RNA6891_R0	gene_4955
Sinv_RNA6892_R0	gene_4956
Mpha_RNA22356_R0	gene_4957
Sinv_RNA6895_R0	gene_4957
Sinv_RNA6894_R0	gene_4957
Sinv_RNA6896_R0	gene_4958
Dmel_RNA32620_R0	gene_4959
Sinv_RNA18318_R4	gene_4960
Sinv_RNA6900_R0	gene_4961
Sinv_RNA6902_R0	gene_4962
Sinv_RNA6905_R0	gene_4962
Sinv_RNA6912_R0	gene_4963
Sinv_RNA6916_R0	gene_4964
Cbir_RNA20185_R0	gene_4964
Cbir_RNA20188_R0	gene_4965
Sinv_RNA6921_R0	gene_4966
Sinv_RNA6920_R0	gene_4966
Sinv_RNA6924_R0	gene_4967
Mpha_RNA16443_R0	gene_4967
Dqua_RNA4187_R0	gene_4967
Sinv_RNA6925_R0	gene_4968
Mpha_RNA22828_R0	gene_4969
Sinv_RNA6930_R0	gene_4970
Aech_RNA12837_R0	gene_4971
Dmel_RNA179_R0	gene_4971
Dqua_RNA4174_R0	gene_4972
Dmel_RNA459_R0	gene_4972
Lhum_RNA19466_R0	gene_4973
Sinv_RNA6946_R0	gene_4973
Aech_RNA12856_R0	gene_4973
Dmel_RNA18837_R0	gene_4973
Lhum_RNA4540_R2	gene_4973
Sinv_RNA6975_R0	gene_4974
Mpha_RNA16266_R0	gene_4974
Aech_RNA12894_R1	gene_4974
Cbir_RNA16786_R1	gene_4974
Aech_RNA12890_R6	gene_4974
Dqua_RNA23381_R1	gene_4974
Aech_RNA12911_R0	gene_4975
Mpha_RNA16261_R0	gene_4975
Aech_RNA12878_R0	gene_4976
Sinv_RNA6983_R0	gene_4977
Sinv_RNA6974_R0	gene_4978
Aech_RNA12873_R0	gene_4979
Sinv_RNA6948_R0	gene_4980
Sinv_RNA6964_R0	gene_4981
Sinv_RNA6973_R0	gene_4982
Sinv_RNA6972_R0	gene_4983
Dqua_RNA11397_R7	gene_4983
Sinv_RNA6981_R0	gene_4984
Mpha_RNA16259_R0	gene_4984
Aech_RNA12915_R0	gene_4984
Dqua_RNA11400_R0	gene_4984
Dqua_RNA11401_R0	gene_4984
Dqua_RNA11399_R0	gene_4984
Aech_RNA12912_R0	gene_4984
Aech_RNA12914_R0	gene_4984
Sinv_RNA6982_R0	gene_4985
Sinv_RNA6947_R0	gene_4986
Sinv_RNA6979_R0	gene_4987
Sinv_RNA6985_R0	gene_4988
Dqua_RNA23666_R2	gene_4988
Amel_RNA28578_R4	gene_4988
Sinv_RNA6980_R0	gene_4989
Sinv_RNA6969_R0	gene_4990
Sinv_RNA6971_R0	gene_4991
Aech_RNA12890_R3	gene_4991
Sinv_RNA6965_R0	gene_4992
Sinv_RNA6951_R0	gene_4993
Mpha_RNA14912_R2	gene_4993
Sinv_RNA6949_R0	gene_4994
Sinv_RNA6985_R1	gene_4995
Sinv_RNA6950_R0	gene_4996
Lhum_RNA19458_R0	gene_4996
Sinv_RNA6984_R0	gene_4997
Sinv_RNA6986_R0	gene_4998
Mpha_RNA14900_R0	gene_4999
Lhum_RNA19447_R0	gene_4999
Mpha_RNA6791_R0	gene_5000
Dqua_RNA20131_R2	gene_5000
Mpha_RNA6793_R0	gene_5001
Lhum_RNA19456_R3	gene_5002
Sinv_RNA6968_R0	gene_5003
Sinv_RNA6956_R0	gene_5004
Sinv_RNA6955_R0	gene_5005
Sinv_RNA6954_R0	gene_5006
Aech_RNA12885_R0	gene_5007
Dqua_RNA23452_R0	gene_5008
Dqua_RNA23452_R2	gene_5009
Mpha_RNA6786_R0	gene_5010
Sinv_RNA6987_R0	gene_5011
Sinv_RNA6988_R0	gene_5012
Sinv_RNA6990_R0	gene_5013
Sinv_RNA6992_R0	gene_5014
Sinv_RNA6994_R0	gene_5015
Sinv_RNA6995_R0	gene_5016
Dmel_RNA10205_R0	gene_5016
Sinv_RNA6996_R0	gene_5017
Amel_RNA28822_R0	gene_5017
Amel_RNA5292_R0	gene_5017
Sinv_RNA7001_R0	gene_5018
Sinv_RNA7005_R0	gene_5019
Mpha_RNA13921_R0	gene_5019
Sinv_RNA7007_R0	gene_5020
Sinv_RNA7009_R0	gene_5021
Dmel_RNA23110_R0	gene_5021
Aech_RNA9681_R0	gene_5022
Sinv_RNA7013_R0	gene_5023
Sinv_RNA7018_R0	gene_5024
Sinv_RNA7020_R0	gene_5025
Mpha_RNA9887_R0	gene_5025
Amel_RNA19629_R2	gene_5025
Dmel_RNA9442_R4	gene_5025
Sinv_RNA11865_R8	gene_5025
Dqua_RNA23457_R8	gene_5025
Dmel_RNA15964_R4	gene_5025
Nvit_RNA13975_R3	gene_5025
Mpha_RNA13101_R7	gene_5025
Nvit_RNA4286_R1	gene_5025
Sinv_RNA7023_R0	gene_5026
Dmel_RNA15917_R0	gene_5026
Dqua_RNA2386_R0	gene_5027
Cbir_RNA25004_R0	gene_5027
Sinv_RNA7034_R0	gene_5028
Sinv_RNA7036_R0	gene_5029
Sinv_RNA7037_R0	gene_5029
Lhum_RNA7286_R0	gene_5029
Cbir_RNA16663_R0	gene_5030
Sinv_RNA7051_R0	gene_5031
Sinv_RNA7056_R0	gene_5032
Dmel_RNA13074_R3	gene_5032
Sinv_RNA7060_R0	gene_5033
Sinv_RNA7061_R0	gene_5034
Sinv_RNA7071_R0	gene_5035
Sinv_RNA7073_R0	gene_5036
Sinv_RNA7074_R0	gene_5036
Sinv_RNA7077_R0	gene_5037
Sinv_RNA7078_R0	gene_5038
Cbir_RNA16706_R0	gene_5039
Sinv_RNA7104_R0	gene_5040
Sinv_RNA7103_R0	gene_5041
Sinv_RNA7107_R0	gene_5042
Sinv_RNA7110_R0	gene_5043
Sinv_RNA7111_R0	gene_5044
Mpha_RNA12041_R0	gene_5044
Sinv_RNA7116_R0	gene_5045
Cbir_RNA14381_R1	gene_5045
Aech_RNA12839_R1	gene_5045
Mpha_RNA102_R0	gene_5045
Aech_RNA19729_R1	gene_5045
Lhum_RNA16589_R0	gene_5045
Aech_RNA20667_R2	gene_5045
Sinv_RNA7119_R0	gene_5046
Cbir_RNA20052_R0	gene_5047
Sinv_RNA7125_R0	gene_5047
Dmel_RNA9169_R0	gene_5047
Lhum_RNA7217_R0	gene_5048
Sinv_RNA7132_R0	gene_5049
Sinv_RNA7133_R0	gene_5050
Aech_RNA10537_R1	gene_5050
Sinv_RNA7135_R0	gene_5051
Sinv_RNA7143_R0	gene_5052
Lhum_RNA6577_R0	gene_5052
Dmel_RNA16609_R0	gene_5052
Sinv_RNA7145_R0	gene_5053
Cbir_RNA20040_R0	gene_5054
Sinv_RNA7151_R0	gene_5055
Sinv_RNA7154_R0	gene_5056
Cbir_RNA20017_R0	gene_5056
Dqua_RNA11383_R0	gene_5056
Sinv_RNA7156_R0	gene_5057
Sinv_RNA7157_R0	gene_5058
Mpha_RNA11320_R0	gene_5058
Sinv_RNA7158_R0	gene_5059
Sinv_RNA7160_R0	gene_5060
Sinv_RNA7165_R0	gene_5061
Dqua_RNA11350_R0	gene_5062
Dqua_RNA11351_R0	gene_5062
Sinv_RNA7170_R0	gene_5063
Aech_RNA12370_R1	gene_5064
Sinv_RNA7180_R0	gene_5065
Sinv_RNA7189_R0	gene_5066
Lhum_RNA16536_R0	gene_5066
Sinv_RNA7193_R0	gene_5067
Sinv_RNA7196_R0	gene_5068
Cbir_RNA10824_R0	gene_5068
Sinv_RNA7197_R0	gene_5069
Mpha_RNA21072_R2	gene_5069
Mpha_RNA15078_R3	gene_5069
Sinv_RNA7198_R0	gene_5070
Sinv_RNA4252_R2	gene_5070
Sinv_RNA7199_R0	gene_5071
Sinv_RNA7200_R0	gene_5072
Sinv_RNA4252_R1	gene_5073
Sinv_RNA7202_R0	gene_5074
Sinv_RNA4250_R2	gene_5074
Mpha_RNA16064_R3	gene_5075
Mpha_RNA21072_R8	gene_5075
Sinv_RNA7201_R0	gene_5075
Sinv_RNA7203_R0	gene_5076
Sinv_RNA4250_R3	gene_5077
Mpha_RNA533_R5	gene_5078
Mpha_RNA9421_R9	gene_5078
Mpha_RNA533_R7	gene_5079
Mpha_RNA1761_R7	gene_5080
Mpha_RNA16065_R9	gene_5081
Mpha_RNA6042_R5	gene_5082
Mpha_RNA373_R2	gene_5083
Mpha_RNA373_R8	gene_5084
Aech_RNA14148_R3	gene_5085
Aech_RNA14148_R6	gene_5086
Mpha_RNA1761_R8	gene_5087
Mpha_RNA1765_R1	gene_5088
Sinv_RNA7206_R0	gene_5089
Lhum_RNA17515_R8	gene_5089
Mpha_RNA9421_R3	gene_5089
Aech_RNA14148_R1	gene_5090
Mpha_RNA533_R2	gene_5091
Aech_RNA14148_R2	gene_5092
Mpha_RNA533_R3	gene_5093
Mpha_RNA533_R4	gene_5094
Mpha_RNA21073_R3	gene_5095
Mpha_RNA1760_R3	gene_5095
Sinv_RNA7207_R0	gene_5096
Sinv_RNA13197_R2	gene_5096
Sinv_RNA13197_R5	gene_5097
Sinv_RNA13198_R3	gene_5097
Sinv_RNA20504_R7	gene_5098
Mpha_RNA1770_R9	gene_5098
Mpha_RNA15078_R7	gene_5098
Sinv_RNA7211_R0	gene_5099
Sinv_RNA7210_R0	gene_5100
Mpha_RNA374_R3	gene_5101
Mpha_RNA374_R4	gene_5102
Mpha_RNA8869_R4	gene_5103
Mpha_RNA486_R0	gene_5104
Sinv_RNA6772_R0	gene_5105
Sinv_RNA21330_R1	gene_5106
Sinv_RNA6776_R0	gene_5106
Sinv_RNA6778_R0	gene_5107
Sinv_RNA6779_R0	gene_5108
Sinv_RNA6782_R0	gene_5109
Nvit_RNA16089_R0	gene_5109
Sinv_RNA6784_R0	gene_5110
Cbir_RNA21530_R0	gene_5110
Sinv_RNA6791_R0	gene_5111
Sinv_RNA6792_R0	gene_5111
Sinv_RNA6795_R0	gene_5112
Aech_RNA11156_R0	gene_5112
Dmel_RNA13306_R2	gene_5112
Sinv_RNA6797_R0	gene_5113
Mpha_RNA15067_R0	gene_5113
Cbir_RNA22112_R0	gene_5113
Sinv_RNA6799_R0	gene_5114
Sinv_RNA6800_R0	gene_5114
Aech_RNA2332_R0	gene_5114
Nvit_RNA18854_R0	gene_5114
Amel_RNA12164_R0	gene_5114
Sinv_RNA6804_R0	gene_5115
Mpha_RNA15060_R0	gene_5116
Sinv_RNA6807_R0	gene_5117
Sinv_RNA6810_R0	gene_5118
Sinv_RNA6812_R0	gene_5119
Sinv_RNA6821_R0	gene_5120
Sinv_RNA6817_R0	gene_5121
Sinv_RNA6811_R0	gene_5122
Sinv_RNA6823_R0	gene_5123
Sinv_RNA6824_R0	gene_5124
Dqua_RNA13139_R0	gene_5124
Nvit_RNA12044_R0	gene_5124
Sinv_RNA6826_R0	gene_5125
Lhum_RNA18043_R0	gene_5125
Mpha_RNA19387_R0	gene_5126
Sinv_RNA6835_R0	gene_5127
Aech_RNA5850_R0	gene_5127
Mpha_RNA4692_R0	gene_5127
Sinv_RNA6843_R0	gene_5128
Mpha_RNA4695_R0	gene_5128
Cbir_RNA21475_R0	gene_5129
Sinv_RNA6846_R0	gene_5129
Aech_RNA5857_R0	gene_5130
Mpha_RNA4703_R0	gene_5130
Sinv_RNA6849_R0	gene_5131
Lhum_RNA4347_R2	gene_5132
Sinv_RNA6851_R0	gene_5133
Sinv_RNA6852_R0	gene_5133
Nvit_RNA11097_R0	gene_5133
Cbir_RNA21494_R0	gene_5134
Dmel_RNA680_R2	gene_5135
Sinv_RNA6860_R0	gene_5136
Mpha_RNA13508_R0	gene_5136
Dmel_RNA23813_R0	gene_5136
Nvit_RNA26115_R2	gene_5136
Sinv_RNA6861_R0	gene_5137
Amel_RNA5311_R0	gene_5137
Sinv_RNA6863_R0	gene_5138
Mpha_RNA12508_R0	gene_5138
Aech_RNA7984_R0	gene_5139
Sinv_RNA6867_R0	gene_5140
Cbir_RNA14170_R0	gene_5140
Sinv_RNA6878_R0	gene_5141
Amel_RNA5463_R0	gene_5141
Sinv_RNA6879_R0	gene_5142
Sinv_RNA6887_R0	gene_5143
Sinv_RNA6899_R0	gene_5144
Sinv_RNA6898_R0	gene_5145
Nvit_RNA6679_R1	gene_5145
Sinv_RNA6888_R0	gene_5146
Nvit_RNA4972_R0	gene_5146
Sinv_RNA6893_R0	gene_5147
Dmel_RNA2235_R0	gene_5147
Nvit_RNA25374_R0	gene_5148
Sinv_RNA6908_R0	gene_5149
Sinv_RNA6909_R0	gene_5150
Mpha_RNA21119_R0	gene_5151
Amel_RNA4718_R0	gene_5151
Mpha_RNA21118_R2	gene_5152
Sinv_RNA6914_R0	gene_5153
Dmel_RNA18434_R0	gene_5153
Sinv_RNA6915_R0	gene_5154
Sinv_RNA6922_R0	gene_5155
Sinv_RNA6931_R0	gene_5156
Sinv_RNA6933_R0	gene_5157
Aech_RNA20667_R1	gene_5157
Lhum_RNA16589_R1	gene_5157
Dqua_RNA4175_R0	gene_5158
Sinv_RNA6939_R0	gene_5159
Mpha_RNA117_R0	gene_5159
Aech_RNA12848_R0	gene_5159
Dqua_RNA4173_R0	gene_5159
Sinv_RNA6991_R0	gene_5160
Sinv_RNA6993_R0	gene_5161
Nvit_RNA7070_R0	gene_5161
Dmel_RNA8119_R0	gene_5162
Sinv_RNA7004_R0	gene_5163
Cbir_RNA20084_R0	gene_5163
Lhum_RNA7254_R0	gene_5163
Sinv_RNA7006_R0	gene_5164
Sinv_RNA7012_R0	gene_5165
Nvit_RNA15825_R0	gene_5165
Sinv_RNA7015_R0	gene_5166
Sinv_RNA7019_R0	gene_5167
Lhum_RNA7303_R0	gene_5167
Dqua_RNA2379_R0	gene_5168
Sinv_RNA7022_R0	gene_5169
Mpha_RNA9882_R0	gene_5169
Mpha_RNA9884_R0	gene_5169
Mpha_RNA9886_R0	gene_5169
Dmel_RNA15900_R0	gene_5169
Sinv_RNA7025_R0	gene_5170
Sinv_RNA7028_R0	gene_5171
Sinv_RNA7035_R0	gene_5172
Sinv_RNA7033_R0	gene_5173
Mpha_RNA19476_R0	gene_5173
Lhum_RNA7280_R0	gene_5174
Sinv_RNA7052_R0	gene_5175
Sinv_RNA7055_R0	gene_5176
Sinv_RNA7054_R0	gene_5176
Mpha_RNA4427_R0	gene_5176
Aech_RNA9641_R0	gene_5176
Sinv_RNA7066_R0	gene_5177
Sinv_RNA7067_R0	gene_5177
Lhum_RNA7311_R0	gene_5177
Lhum_RNA7312_R0	gene_5177
Nvit_RNA1107_R0	gene_5177
Nvit_RNA1108_R0	gene_5177
Nvit_RNA1099_R0	gene_5177
Sinv_RNA7076_R0	gene_5178
Sinv_RNA7075_R0	gene_5178
Lhum_RNA8289_R0	gene_5178
Nvit_RNA2532_R0	gene_5178
Sinv_RNA7079_R0	gene_5179
